addr,total,success,fail
0xc6c817cd60e17fed0af2a759624e02dd6c812e64,241,118,123
0x9d8826881a2beab386a7858e59c228a85b3963e1,365,352,13
0x28513c1b5b4c1c03c665a72dfa399f802ad06138,81,49,32
0x7a58c0be72be218b41c608b7fe7c5bb630736c71,184,184,0
0xdcf809bba1d9ee75c6991f1e2974163cf2555418,270,82,188
0x59ec8e68d9caa87f6b5bc4013172c20e85ccdad0,209,29,180
0xcb897d3a455f55e38ea192ea85af8cd19ca65239,234,204,30
0x73d10536915d5837135d884490eab6070b065870,439,364,75
0x06abd576711a4bf85aa2fcd9be3621d51742ed39,79,73,6
0x04fb03a5bac8eac522891e8dcb003694d75827b3,86,86,0
0xec585943d298887ef00fa48103408ff89b31dade,174,161,13
0xcb28da11adfd98821115e22db84ed97ad38c0523,109,109,0
0xc9ca2bf5df153338b9507e646c47ce9d593a8cb5,189,189,0
0xd1146680ae5a4d71f68accb6610030ced7e7afe1,191,130,61
0xf2b51568ce810a8c5b81179fbfed6b9988200aae,62,54,8
0x35471f47c3c0bc5fc75025b97a19ecdde00f78f8,289,104,185
0xeb2ae05ce78efe97fc6cb0c910b313a309368334,35,31,4
0x1c2cd50f9efb463bdd2ec9e36772c14a8d1658b3,87,22,65
0x7c84e62859d0715eb77d1b1c4154ecd6abb21bec,270,270,0
0x84802079fde7658f9d0969810693a2fa1870eedf,475,368,107
0xbad4212d73561b240f10c56f27e6d9608963f17b,206,206,0
0x19d4beb2bc410b80084fcbd0ac024326f4d3a370,69,20,49
0x249b90956ea0f80c2cb902dccde246b66a21d401,162,104,58
0xd76de6d72061a3f88420213d6e31e38248f32268,27,15,12
0xb241d2fdbafc640cbec74d10ded3fa25b094c38d,48,2,46
0xe513b50c7972185cd36de231f6af59cb034b8e1e,15,15,0
0x48355ce6ba377d06335be9499feaf735948484bc,251,142,109
0xb1a2d16634c014124299882dd37843ba005d2b2b,106,23,83
0x5b28318a20d0da6e3da8df4c58fc609db4b1afe8,31,6,25
0x8a5149b12a333c1d6d37c0f71dfbfcabf83d79fb,102,102,0
0x9fa69536d1cda4a04cfb50688294de75b505a9ae,150,150,0
0x4674672bcddda2ea5300f5207e1158185c944bc0,60,22,38
0x9761f45fefeb521f48ddf40daf6c3b3b3a498c5b,53,40,13
0x650f44ed6f1fe0e1417cb4b3115d52494b4d9b6d,208,134,74
0x45a5616c9d79951c08d53dd6b6b0ccdc93fc9389,34,24,10
0x809d8f2b12454fc07408d2479cf6dc701ecd5a9f,461,402,59
0xa8006c4ca56f24d6836727d106349320db7fef82,208,208,0
0x507ea7159fc866f9b278c8b7a00323c348e6f08f,230,203,27
0xf866f69f492abf961f40c4672ad192975085911f,96,90,6
0x8ed9a9980e4c7e87edf8da13fc2ba53802bba117,46,5,41
0x38a2fdc11f526ddd5a607c1f251c065f40fbf2f7,133,53,80
0x8a9fc26409bee176316ef26e239704dc46805471,66,43,23
0x3d565d79be393201506a627432de339ee45c5499,43,40,3
0xa6310c39faa5e21cc29c4b283c6cd4ef51c00d21,89,89,0
0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,201,84,117
0x037a54aab062628c9bbae1fdb1583c195585fe41,335,93,242
0x88942910d917ed29a1b9274bf7daba4c7f873b91,106,26,80
0xda816459f1ab5631232fe5e97a05bbbb94970c95,355,355,0
0xb807c14e06b18fef1d09ca7ed5cc9a32c7c083c6,23,22,1
0x5a666c7d92e5fa7edcb6390e4efd6d0cdd69cf37,167,33,134
0xba75fbc4c7a553081f7a137b6e652520db444660,83,31,52
0x219b8ab790decc32444a6600971c7c3718252539,308,172,136
0x81b66f993273e1902ec30e358683cb5f4f1325fb,24,15,9
0xf07e830d0ad7ef9b1980ff5570174f57c9f91a00,17,10,7
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,142,59,83
0xf341ed41475fedd4704902b4b82f1d2eb4d477e8,125,108,17
0xe57ad2dec4a0a43e25f89813e7bd442d5e9f6995,59,35,24
0x80581ea8339d682ca5a71e3f561e3ab0e270398e,359,233,126
0xa31b1767e09f842ecfd4bc471fe44f830e3891aa,203,51,152
0x32f2a60942e7563cfc42766018641c6c6b10830e,171,105,66
0xa720e16603f81cd82faae15ae16f1acfe88ddf0f,155,120,35
0x5a0d4479aed030305a36a1fb516346d533e794fb,311,282,29
0x7b856b2bfb2ac4a0c534687065edb933956cf761,96,50,46
0xf2411b38596deb99b8d3f15e7333091add537b75,48,30,18
0x8d69047c8c673ebec12bae6af1f053d395d1e5bf,63,63,0
0x5759110402aa65241fd03435646afd01a91ab948,313,67,246
0xb2b64123c42cb5206bb91a68ed3b975f0de8a572,17,6,11
0x4b1f51f557ad195996976703fa1f93fa80b73526,55,53,2
0x38cbc47ca3f092f1b62c9cb413a9ac654519ee2e,50,48,2
0xba60f470f16654ec79f0d1b2f1c0c12390107a56,119,57,62
0x3212b29e33587a00fb1c83346f5dbfa69a458923,338,67,271
0x3b2d16288440b9571d1a42f6d4718742cd6bf7fd,184,163,21
0x536d882e109fc797ecf521ec94ad64380d8aa3ac,56,27,29
0xdbd82cabc57631d267545c4b1627558b53dfc4c4,107,81,26
0xe5caef4af8780e59df925470b050fb23c43ca68c,254,95,159
0xff89924e438bf11d8860ae33d0b5723a7ff59533,28,22,6
0x125ecab9fdc132cad4d6c055b9381aad60efaf3d,141,57,84
0x4d232cd85294acd53ec03f4a57f57888c9ea1946,180,81,99
0x50e712b3a260d7639179e8277836253461418f23,163,101,62
0x63fa29fec10c997851ccd2466dad20e51b17c8af,223,114,109
0x63ba5b422606312235405ba50b715b50898d4029,457,457,0
0x33a237b384b7065c815f7c745d73a0acf140449c,192,104,88
0x4a8cefb9ee3b7b8d9601bc07ff9d9f4e9338a480,60,53,7
0x39183467995a72a32a4f8b061538a7386e482b88,76,62,14
0x79c75e2e8720b39e258f41c37cc4f309e0b0ff80,153,62,91
0xa52bffad02b1fe3f86a543a4e81962d3b3bb01a7,65,6,59
0x08e0faff8bb80eaf8c30a99920355028b5bd6789,180,180,0
0xc4b310e8e655f83f97c4034bc18f98650a06952d,23,7,16
0xbf1aa6e9dcb03c6f6de9eca533c2cb7f1017e81e,101,3,98
0x6e188bcbfc30a461c83edc70601cb088f560b730,292,89,203
0x649ad659973049c607dd6590d02914628098ef1a,167,167,0
0x39d34084f81c2de0b6295118159cea44c8c62a1d,237,234,3
0x14a2dff3b2fb4dffa35b2006e84bf1cbb0ac4bba,153,58,95
0xd01409314acb3b245cea9500ece3f6fd4d70ea30,82,26,56
0xbee3eeeb8ba59f0a3b3e0a302ef921d6d01e64d2,68,47,21
0xb4d9acb0a6735058908e943e966867a266619fbd,311,283,28
0x8fff38100e53098cad67060ac9d5041621dce406,29,21,8
0xf9c362cdd6eeba080dd87845e88512aa0a18c615,390,166,224
0xd943c99682d5158f1cd1b563c1d764dff1aea187,3,1,2
0xa3e70c9d376ab2fe937d53de17a6707578021ad2,468,468,0
0xe4c3c91de9eb9b92cedee9ddb1e4d3388318151c,38,5,33
0xbed57beec7191e59d18844124cbb0db660aef25f,70,16,54
0x905030b96ee8f02ba27e3adc521fb4d00634de0a,48,47,1
0xf0f998b6b406f53d62fe6cbd4f607dbd55140aef,75,75,0
0xc0e8beb4ed7d0ef0dc6d84214d86d5a56e8f2f24,37,16,21
0x470c41dedfb43460991016dac017a9c00fdebe15,355,57,298
0xae697f994fc5ebc000f8e22ebffee04612f98a0d,207,81,126
0xa108bd591ef5c11c80ab22e96b236a88dfe928de,81,80,1
0xe940ea6d77bcc223a43bb41ace433cbfd39e3966,264,5,259
0xab846fb6c81370327e784ae7cbb6d6a6af6ff4bf,74,24,50
0x32a705510790abfeee275f505c1e2d273595e62c,66,52,14
0x9372b371196751dd2f603729ae8d8014bbeb07f6,145,113,32
0x27054b13b1b798b345b591a4d22e6562d47ea75a,413,413,0
0xf794f9e028d168a59341aaf77fc8f57f33ddc6cf,117,33,84
0x28ea5c00c7a73495cff05592e20e79cc7bc9a898,217,217,0
0x0e3234056ad5b469ada1afd30ee3719ac99a361f,2,0,2
0xf537f5cc6a4129d7ae7181788ef829fa0537a3ed,243,212,31
0x1685133a98e1d4fc1fe8e25b7493d186c37b6b24,98,40,58
0x3964a3f36d5673a4b5719f70097042909e7131ab,145,69,76
0xab83789d3f152118ebb5aa63190174ae0a6e0e6e,134,99,35
0x625fa8f70ef3c30794540f5652c0440d80ac92d5,47,47,0
0x9401816ab5550727194737e33e8dc035809dfa3e,98,93,5
0x5d858bcd53e085920620549214a8b27ce2f04670,199,68,131
0xa808b22ffd2c472ad1278088f16d4010e6a54d5f,313,142,171
0xd24a7c412f2279b1901e591898c1e96c140be8c5,203,167,36
0x5cdfff6648a4d8c9954522c3e045ee139a56bcfd,83,82,1
0xa1a36d3537bbe375cc9694795f663ddc8d516db9,48,48,0
0x720cd16b011b987da3518fbf38c3071d4f0d1495,69,69,0
0x89c022682e395b0513afe81ae5c176c639608245,12,6,6
0xf8e9f10c22840b613cda05a0c5fdb59a4d6cd7ef,125,6,119
0xe176a13b59a6ee59348a417607f2881baad402ea,345,46,299
0x9a7a438679bccf4dd45238dce60b8036d0435f90,77,42,35
0xf391498efb71074eeae6c4db3dbf37675fe3f8c1,39,14,25
0x401cee9353466b3d249701c3ebcbf26452ee61b5,447,447,0
0xa2e470b334777c7b6a0d8a066e4c0368695453d9,104,101,3
0xe9663ae7d85d8f1ecee35e54538e846626a63b89,177,166,11
0xb83b43cc82c13db3e80013c4d922b3fa6be881f7,212,204,8
0x92d3404a7e6c91455bbd81475cd9fad96acff4c8,174,174,0
0x303ff8b14a57922854f66ab8438f879ea071833e,105,55,50
0x8c6bf16c273636523c29db7db04396143770f6a0,117,112,5
0xa1077c7987d452f247239a26049f5e5aca8a2a70,59,57,2
0xf41cb115057a0c74273be0a2abde394eec9f9342,42,37,5
0x82a77710495a35549d2add797412b4a4497d33ef,90,90,0
0x64bd0afbd86ac88f276960b5df1c80b1cb9726fc,156,78,78
0xb79dc1c6ce2333ee7e4f4d08fc221d2cb7b57b1b,37,32,5
0x8975c0c3abc6a3f6be80fa0d068d307ef48bec02,33,32,1
0x1fec856e25f757fed06eb90548b0224e91095738,397,327,70
0xe2736a83bc9afe23db1313355dad1ceaf5399bb6,78,30,48
0xecc0140a81cd0b331091750a4420a33325e31f4a,99,72,27
0xc5b654b39a3a4b56692ad4b4d57e5b9f13793c77,36,36,0
0x73e096a6cecf53692386e7747c0fba5f2773079d,91,52,39
0x2d23dc13423852d3913d41db739f8b472626e019,75,65,10
0xc4d1ee61fb0b02214f85327470bda39f7ad8e47b,33,10,23
0xa64110834ea212aa2406fb8eace5676eb6ee18f6,101,75,26
0xbb8b5f8e8e5d3cfdd1afcdd43640844c463d7f93,330,296,34
0xf4d06d72dacdd8393fa4ea72fdcc10049711f899,437,50,387
0x805ff672e64c4aa3c4678ce5363d52c88a8b14f6,370,78,292
0x2e32bad45a1c29c1ea27cf4dd588df9e68ed376c,413,253,160
0xb62e63c57d63f0812d5f2f583b733e3c5e6848f8,118,100,18
0xaf07b6a033ac624a741c88dce056f6d9e5a5f322,54,37,17
0x018c3193b39f5a0dd5a578ac204ea12604056d04,78,72,6
0x18b2c87d80c3321653b5e48c1a4da5812d1bc57d,36,33,3
0xa722f8e783d472ab66fb2e4be1c1ca01bd166c3b,118,85,33
0x64b6b4142d4d78e49d53430c1d3939f2317f9085,110,76,34
0x58091d4c4f8f37a103789dc0341616717a6f31cf,203,191,12
0x4d8679083f77a44449162a0a7ce500f77ca406b8,219,1,218
0xffd287647f3f5ac7e5d613911b75023311712f93,138,38,100
0xd8912c10681d8b21fd3742244f44658dba12264e,416,416,0
0x4cd988afbad37289baaf53c13e98e2bd46aaea8c,270,270,0
0x47a00fc8590c11be4c419d9ae50dec267b6e24ee,473,394,79
0x37eb591cc5007df65f76e866ea57fdd2b75f42a2,79,6,73
0xef920c1df72b8a1e48e976ca78e09fe35bfc6f38,124,16,108
0x61f4a7fc8710adf481ba8a48c9f151d8e7413a74,45,39,6
0x82c708379490f88d0d751d87610fd03f6f51a761,233,152,81
0x648e8428e0104ec7d08667866a3568a72fe3898f,395,395,0
0x3e86d6cf041b719c575f57050697c115f0a53758,286,286,0
0x7a94638e232e653a8e44a4e1c260a796d730fbc4,346,212,134
0x6e091d256e99d5ab1c713f2477207c046073829c,124,97,27
0x2a91e656f845b906e8b42658a0741be72dd0e615,225,35,190
0x4cff01dbed00a5e95d705f96acf369f210c203c8,417,368,49
0xdaa5f6cd0d1ae382a67e8a9b1ddff08685e443bc,139,139,0
0x4f67c58c522d3b12ff41a3c366e3a4745f7423e8,92,77,15
0xba1ed22c69ad00739ee2b4abd70e270be9e87ee2,71,11,60
0x340d2bde5eb28c1eed91b2f790723e3b160613b7,326,99,227
0x34195292dc07b0a0da1540d5a8b3bf6d509f06c4,115,98,17
0x29d578cec46b50fa5c88a99c6a4b70184c062953,50,50,0
0x1e1744ffd69296765f0447e88ac38be74a4ead13,162,76,86
0x354f4bfdefe5c33e420194ecaed0ad2c5da5de67,113,90,23
0x60129d8bc41ed80f7b257fdbc2b57e6230c219d7,40,19,21
0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,109,108,1
0x50724f304a0a0625681286a178e06b8e514292c0,142,120,22
0xd3b626bf5a1d26181b1174241e929695b3108cdf,46,46,0
0x5ad0f6563f83b68b69ed3db5dc69e0748a8a2e5c,99,71,28
0x57d819152a8bc86d097fed1dcaa6259b5380a4b1,335,142,193
0x438295b5082dc6a0cc50960e3513d5d7f23405c4,71,47,24
0x701b2e775a82dbf50bd80a22a0d32eb13fb81825,87,40,47
0x5cf04716ba20127f1e2297addcf4b5035000c9eb,279,95,184
0x415f77738147a65a9d76bb0407af206a921cee0f,186,107,79
0x3ba5cb0c136d2bb99c3fcfe49a5adf2970be127d,32,32,0
0xf137a650502d53eb774f6b3a366977ea4c8d6a2f,97,96,1
0x868193f5743436b7052549e6a3640580a9355f27,150,82,68
0xb982fad15538647743b983f4aa5deaf8266e0d67,201,115,86
0x3758e00b100876c854636ef8db61988931bb8025,108,108,0
0x44cba32eca1e0542aa763d3697522e5b0e5cf38e,181,32,149
0x88f09b951f513fe7da4a34b436a3273de59f253d,66,66,0
0x2173f496407b96051052d1ac8ea0e886da6c7579,23,23,0
0xa00108f4cfb6400d43c911af0d7a3422f7c011e5,92,81,11
0x58732f8cf59571c30d3ec5f3c2bf764ed37d3fac,251,249,2
0x32973908faee0bf825a343000fe412ebe56f802a,207,164,43
0xf2555451d1ed412d20369300bb15f30339b38bd9,131,77,54
0xa98cc213495b178bc0aa690223325bbed2dbbc71,186,125,61
0x762bc5880f128dcac29cffdde1cf7ddf4cfc39ee,277,27,250
0x1aaba8552d4e2fbfc99bc86f31f28788c7dc1218,160,38,122
0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,216,48,168
0x989240e071304aa6003d9e15ecbfdf6b5ed6518d,266,262,4
0x345c2fa23160c63218dfaa25d37269f26c85ca47,151,81,70
0xc18c07a18198a6340cf4d94855fe5eb6dd33b46e,181,143,38
0x043827a6dcfffb7fe21953d3bad32a1c74bb73bf,21,21,0
0xbc17729fdf562723f0267f79ff25ade441056d87,80,80,0
0x31eaa2e93d7afd237f87f30c0dbd3adeb9934f1b,129,24,105
0x7ae1d57b58fa6411f32948314badd83583ee0e8c,201,50,151
0xd0660cd418a64a1d44e9214ad8e459324d8157f1,220,56,164
0x8b2fda65cb4609a5f60c0a14c1ae33791a3d56ec,432,206,226
0xf3a43307dcafa93275993862aae628fcb50dc768,36,36,0
0x2809e6bd22a9a37c7c109145c5448a0bf88105ae,109,26,83
0x26fa3fffb6efe8c1e69103acb4044c26b9a106a9,285,285,0
0xd2f668a8461d6761115daf8aeb3cdf5f40c532c6,240,109,131
0x65e6b60ea01668634d68d0513fe814679f925bad,61,61,0
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,134,134,0
0x7b9e0e62e3798ffb33326421a7d203ffd60b711c,159,98,61
0xc770eefad204b5180df6a14ee197d99d808ee52d,322,113,209
0xe3b029478a377332ac3d64de61fffe4745459c0f,74,70,4
0xfa9473e70b75d594adff084f1721e906eaf23d45,34,2,32
0xda858c5183e9024c0d5301ee85ae1e41dbe0f880,172,142,30
0x5dfdccc4351eced30d3e8156b16b0185c87e8e44,62,35,27
0xdbd27635a534a3d3169ef0498beb56fb9c937489,114,57,57
0x1ecfdccf97edd64fb73890ca4541f306456a21ec,158,54,104
0x43a16061986d2bcee1fc5e7ed132d5058eb25d68,391,369,22
0x3de58785e9d021e9b2f3713717730b365309aa89,73,3,70
0x69e8e86debaeef7d52f2196d62f011ec26bc14d0,24,5,19
0x36b4646fedac3320038bd51a8a6589cc490b4455,84,70,14
0x162927e202e7e8da8035d99c9850aae0de4e7d58,3,1,2
0xbf9cb2cd068eac7a05d8fb1399b8711f03dd5f1c,47,2,45
0x6d9e65c3e51837171eebbb4c11808bb9c2ea9353,147,19,128
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,283,104,179
0x31158181b4b91a423bfdc758fc3bf8735711f9c5,43,15,28
0xe1bd5802406d41160aae5a2cd4943e5ba230bfff,118,99,19
0x557b3f338d10e3f61b4050edaa6b1337226a741a,35,35,0
0x8e37ddc122cc8af0a47785d060e091d1fbd94941,257,168,89
0xab054a3b1cf3862fdaeb251ffb32c49d26755ecf,187,186,1
0x7f8a1ae5536f2ab64c7aee5b55f9cea8634e1c32,76,76,0
0xf3e406c2db99f2024bc6c952a479152bc83b9dd1,26,9,17
0x7194d3edec8a6e814553a1700a58482c3867d871,468,468,0
0xb7751c976f30c72f32c1520dea6fa3e036e41bd6,117,34,83
0x1f5c8f58d92854a50ce505cf5a52616b12bda01e,35,35,0
0x73382b19fe136907e9fd4cb1d55228237566324c,156,65,91
0x3893b9422cd5d70a81edeffe3d5a1c6a978310bb,252,98,154
0xc128468b7ce63ea702c1f104d55a2566b13d3abd,483,483,0
0x5b85db25439b00e3e4f11d6f25a0abd3df871111,64,11,53
0x4be08b9db3eb7690b3d0362fde239aec919483d0,66,58,8
0xcf462f990f219a8eba7be7c3b0eb6cf46bca638d,39,19,20
0xadc72d5c034c189f5c0b03c7bac21ac50b9d01f1,225,10,215
0x86cc33dbe3d2fb95bc6734e1e5920d287695215f,33,5,28
0x8f92e7353b180937895e0c5937d616e8ea1a2bb9,73,29,44
0xbdde08bd57e5c9fd563ee7ac61618cb2ecdc0ce0,264,66,198
0x71996799126fb9b8d020dbbfd351290bf3b02aa4,17,3,14
0xeb489e829ff10419a8e808fc8e0003134536ad71,44,1,43
0x266fbcf5d358c4d48474834b1c70dfb73a48efab,192,173,19
0x20afd338ae17b79f1c8ac36b4d4f16ec61d8647c,52,39,13
0x9e976f211daea0d652912ab99b0dc21a7fd728e4,152,36,116
0x80c62fe4487e1351b47ba49809ebd60ed085bf52,182,3,179
0xefeea2efd639df58f4476b6129e0ae4694d26b78,87,24,63
0xe246459c060351492a0686c228e2a835e0e02290,13,4,9
0xd0b53410454370a482979c0adaf3667c6308a801,264,251,13
0xe2ea6300732ab77060463f04805bb484ccf1bd9b,83,68,15
0x121f509d496ff8b384ea41c565cfd9110152112b,180,83,97
0x1792a96e5668ad7c167ab804a100ce42395ce54d,319,92,227
0x5ca381bbfb58f0092df149bd3d243b08b9a8386e,311,94,217
0x9c8882c6b3e40530cdbce404eef003443b1e455a,84,74,10
0x9bf252f97891b907f002f2887eff9246e3054080,248,112,136
0x954b890704693af242613edef1b603825afcd708,438,438,0
0x0b5ca8596df4fc028667620c9ad789c8bd05875b,21,16,5
0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,115,11,104
0x12513335ffd5dafc2334e98625d27c1ca84bff86,201,201,0
0xd47d8672e45a7204057baaa3622a3fa276d651e3,89,37,52
0x18487d2cac946c7fe800855c4039aac210f68baa,140,77,63
0x174afe7a032b5a33a3270a9f6c30746e25708532,183,39,144
0x9b20dabcec77f6289113e61893f7beefaeb1990a,379,379,0
0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,415,113,302
0xab9867b16ee77cab40774849c5ab2c6075732f5c,54,24,30
0x391637fa2add8347df4d7558eb22d8c06ca1999e,54,53,1
0xec2e01241a28fc04f0c931367fa9ff5e863afec5,76,32,44
0xfdb760b4de27fd1a3377840bf502ebc0732a5d9d,46,33,13
0x4a221403f825ee87bba198ce8c2bdcd815570773,177,61,116
0x85915f1312bfee35222763e541499e2e53fcf586,98,33,65
0x24d0cbd0d5d7b50212251c5dc7cb810e7af71f6a,345,75,270
0xf5d442a86fac65016c0d445ba9ed6e614c0dbf03,28,25,3
0x19bb64b80cbf61e61965b0e5c2560cc7364c6546,172,112,60
0x3ecca6f922768ef2dfd0f60ad610ff7091743e92,26,10,16
0x6be4bd6e840f466ec2a10bb89b5304eafe3d0d9b,121,121,0
0xaa23386b8972d884efc6571c0501eb899e88cf4a,43,23,20
0x90e95660694b82c312be5f59481d3bbb801d8c39,129,129,0
0x358aa737e033f34df7c54306960a38d09aabd523,149,40,109
0x799cccb6d0c57345c4dab303c81a5cdffbcdea76,92,60,32
0x47b86a37a580796315467c45ae2c61500c1d13b3,50,42,8
0x6bf3493b0c9be88ec087cffb084b2801c58a4f11,35,35,0
0xd7ac080800566d42ab9789a99b7ed0dd5ecbe594,308,100,208
0x92a576207ad9cc1968210bff481f29a790863585,73,17,56
0x7f86c782ec802ac402e0369d2e6d500256f7abc5,108,31,77
0xcf2ee98ab154316a041a252e8175e400dc0ba2e3,24,24,0
0xe243cc1f37eeb9348d53b9b06cc46d34454eec37,45,45,0
0xf497253c2bb7644ebb99e4d9ecc104ae7a79187a,305,249,56
0xac2d0b4f1114123686a0e276434c198e8dd33f91,222,212,10
0xdebe620609674f21b1089042527f420372ea98a5,75,75,0
0x329319ebe02eac3de77a9aa379d620ba653b2136,120,120,0
0xd386ff8b13e20a943ee0929da4228a32ce4f5261,491,111,380
0xfe50ba7241b635eda23a32875c383a34e8a3596c,130,7,123
0x47170815973b4dfd6f6d15e1c0f67b9cf3b1ffd3,51,48,3
0x5c2e129ec58563c7206229ffb1adb9dc29db915f,51,20,31
0x8c6fa66c21ae3fc435790e451946a9ea82e6e523,71,2,69
0x8f0a704e24fcea2572d201a22979a98363656c55,341,144,197
0xc4269cc7acdedc3794b221aa4d9205f564e27f0d,106,106,0
0xf90dd052666ef7bc852fbae2242c43f892d4d0ac,160,90,70
0xec13de18765b0e65f99f6bfac56a856b90e7f2ab,246,159,87
0xbf729b04d24adff88b0b5ab9d688974d281569d6,188,168,20
0x575ec01a9e70bf3e192a774eb265c46ec993e4cc,212,146,66
0xd37264c71e9af940e49795f0d3a8336afaafdda9,318,148,170
0x563a1094235522a9d84328eef758bd9908dfabdc,83,83,0
0xba7970f10d9f0531941dced1dda7ef3016b24e5b,156,42,114
0x16de9d750f4ac24226154c40980ef83d4d3fd4ad,329,63,266
0xcaca33e6d730e5451db034b298326bd662a638c4,40,30,10
0x3441562789061864df06655a13dc41fda093713c,29,9,20
0x7a676be8344a282be2cfce69d172b11ac2fbd812,23,15,8
0x4d6ffd928de08271ef424aa0a3e82fe7884c43d5,66,66,0
0xe52d18503d87e481e07520dc23a018126a87b0c2,286,273,13
0x3d5722299f04099afa2e3570fd94ee08a732e6f6,42,32,10
0x3980c9ed79d2c191a89e02fa3529c60ed6e9c04b,326,326,0
0x27510ac089ba7b78b00724ebf363845431a78ac2,125,107,18
0x18cd9fda7d584401d04e30bf73fb0013efe65bb0,190,106,84
0x84654be796dad370032391d5479f8f1fd9ddd14e,7,0,7
0xe2d3d13280eb461ce442a09ff135b6b6e9f72126,38,15,23
0xdc24eca11d4a279be6ae8b3114097e568e682ab0,40,7,33
0x691ef79e40d909c715be5e9e93738b3ff7d58534,226,74,152
0x329fa32f6520fb67bb3c1fc3a6909beb8239544c,385,119,266
0xedb61f74b0d09b2558f1eeb79b247c1f363ae452,153,34,119
0xa4c3d7300875d99b5b227917facf98cc7b08cc53,223,215,8
0xbb53dfe73a4fe50cbe2fc436a1667beb5c22956e,65,26,39
0x0bdcae0d52ec292ebfe9875ecd649d98b4e8adac,123,4,119
0xbbf449cf8174c0cca4452fbe4785d8851a2fd641,245,14,231
0x6cb26df0c825fece867a84658f87b0ecbcea72f6,207,207,0
0x6476db7cffeebf7cc47ed8d4996d1d60608aaf95,23,23,0
0xc64500dd7b0f1794807e67802f8abbf5f8ffb054,163,163,0
0xf8e9566c8b24aa77645d503f119a4b85dc3fc6d3,208,34,174
0x2163f70d3b4de18a44e570309798e1fbbc916291,74,73,1
0x313bded01a27a17f17803b0a7a134798eccdb018,217,185,32
0x8026ec89562d4109835c74a3946096081d362ff5,31,12,19
0x15cf7afe8342e8cd2ac38426b814e01f1701214c,30,30,0
0x8876819535b48b551c9e97ebc07332c7482b4b2d,342,342,0
0xd6f4a923e2ecd9ab7391840ac78d04bfe40bd5e1,114,66,48
0xa1fb685c312c8f83825a07e79a4e2dd4e24476dd,36,14,22
0xef1efb7f22fb728820d4952b33012a7115e87687,76,76,0
0x1a11831f88954cb9bab51e4b6b7e57cb72b4a1b1,48,45,3
0x50f5e8408a9171e6aeebc1f4a159ce1ad3664158,29,29,0
0x20d4db1946859e2adb0e5acc2eac58047ad41395,120,120,0
0xb843a07ffd385c5e9284aa4925666f1d1d1101e4,49,49,0
0xf51bbb5726513b7005d25f2973309661e5206556,400,331,69
0x31fe56609c65cd0c510e7125f051d440424d38f3,26,26,0
0x188375ee3ad7beb579601861055d75ee9992d032,176,6,170
0xff79127c3538aae46b6b15f056da677c07e60d8e,108,76,32
0x45c2d9f2553f4e1794e1b99b8e319ead8a066f81,381,4,377
0x04666247f012e99f6d2ec148cce849f78c61aea9,19,19,0
0x448ad00451d153e11b582bb24164616c6c2bc95e,41,29,12
0xeca6349907535d1b0b8dd3d58b5914e0316d34b7,96,24,72
0xc96ab840a194f2417ccc0de6077b4d7ef310da2a,43,26,17
0x833482c2dc61c7e695a07fe7bfc50e063781e75f,54,8,46
0xc995756e8e6a319f209623d0c8f7629dc5636129,157,143,14
0x0b992cd45d8b72d304b5de443a59720e9bd9cc5e,77,73,4
0x272b2b3640c37f07173318465ac8eb3f6c211dce,52,19,33
0xbbaae76596467ed249f0efbb450188690287c348,53,45,8
0x3ffcfb7c1138b3fa78594a0fb3584ffd3d6d042e,69,69,0
0x972da30f00c70ce4d1bc23d935df60b10ca643b1,31,19,12
0x0dbac2cf0ef7baf21323b8e9a4af524d07093422,29,29,0
0x343f999eaacdfa1f201fb8e43ebb35c99d9ae0c1,169,52,117
0x0000000fdf9eb269b38e39e058f45d7d0ddb60f9,28,1,27
0x6ed706408b1a767bc44a54e15821d7c877330410,227,227,0
0x9f0f64c023f75c937502542e6059a2acaa0e7eca,23,23,0
0xfca823de572ed9d65ae804bb638a486409dea391,129,79,50
0x8e93fd5d7c1dcf7dd8d44d32c714b92bd049dc81,35,3,32
0x0107c4aaa31940ef88760acb1f32424ca8d8bd80,48,4,44
0x10c4a95e0ff3a79b854683484dc733b9522b607b,91,32,59
0x57928f060910f9f7714fd545969e152dd3655c28,56,56,0
0x385959371facda040d02dfd37ba2bca3eea3b57b,47,12,35
0xe5c57131fbeb8cfc2d0bb220dd027aef2332ba6d,126,19,107
0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,456,19,437
0x068696a3cf3c4676b65f1c9975dd094260109d02,175,175,0
0x1ab49bd2d96a1e3100d152d9ba9a15ef4801f292,36,8,28
0x0ec7c9b2eda7d3f82a8919029c369a019e2be268,326,56,270
0x2f9531bb3d1240cbc3c17001dc879bd7067b70ac,78,35,43
0x370de27fdb7d1ff1e1baa7d11c5820a324cf623c,305,305,0
0x71a28feaee902966dc8d355e7b8aa427d421e7e0,64,64,0
